StudyInstanceUID,Slice,ImageHeight,ImageWidth,SliceThickness,ImagePositionPatient_x,ImagePositionPatient_y,ImagePositionPatient_z,C1,C2,C3,C4,C5,C6,C7,SliceRatio
1.2.826.0.1.3680043.32434,212,512,512,1.0,-129.132,-116.007,-601.8,0,0,0,0,1,1,0,0.6091954022988506
1.2.826.0.1.3680043.32434,213,512,512,1.0,-129.132,-116.007,-602.6,0,0,0,0,1,1,0,0.6120689655172413
1.2.826.0.1.3680043.32434,214,512,512,1.0,-129.132,-116.007,-603.4,0,0,0,0,0,1,0,0.6149425287356322
1.2.826.0.1.3680043.32434,215,512,512,1.0,-129.132,-116.007,-604.2,0,0,0,0,0,1,1,0.617816091954023
1.2.826.0.1.3680043.32434,216,512,512,1.0,-129.132,-116.007,-605.0,0,0,0,0,0,1,1,0.6206896551724138
1.2.826.0.1.3680043.32434,217,512,512,1.0,-129.132,-116.007,-605.8,0,0,0,0,0,1,1,0.6235632183908046
1.2.826.0.1.3680043.32434,218,512,512,1.0,-129.132,-116.007,-606.6,0,0,0,0,0,1,1,0.6264367816091954
1.2.826.0.1.3680043.32434,219,512,512,1.0,-129.132,-116.007,-607.4,0,0,0,0,0,1,1,0.6293103448275862
1.2.826.0.1.3680043.32434,220,512,512,1.0,-129.132,-116.007,-608.2,0,0,0,0,0,1,1,0.632183908045977
1.2.826.0.1.3680043.32434,221,512,512,1.0,-129.132,-116.007,-609.0,0,0,0,0,0,1,1,0.6350574712643678
1.2.826.0.1.3680043.32434,222,512,512,1.0,-129.132,-116.007,-609.8,0,0,0,0,0,1,1,0.6379310344827587
1.2.826.0.1.3680043.32434,223,512,512,1.0,-129.132,-116.007,-610.6,0,0,0,0,0,1,1,0.6408045977011494
1.2.826.0.1.3680043.32434,224,512,512,1.0,-129.132,-116.007,-611.4,0,0,0,0,0,1,1,0.6436781609195402
1.2.826.0.1.3680043.32434,225,512,512,1.0,-129.132,-116.007,-612.2,0,0,0,0,0,1,1,0.646551724137931
1.2.826.0.1.3680043.32434,226,512,512,1.0,-129.132,-116.007,-613.0,0,0,0,0,0,1,1,0.6494252873563219
1.2.826.0.1.3680043.32434,227,512,512,1.0,-129.132,-116.007,-613.8,0,0,0,0,0,1,1,0.6522988505747126
1.2.826.0.1.3680043.32434,228,512,512,1.0,-129.132,-116.007,-614.6,0,0,0,0,0,1,1,0.6551724137931034
1.2.826.0.1.3680043.32434,229,512,512,1.0,-129.132,-116.007,-615.4,0,0,0,0,0,1,1,0.6580459770114943
1.2.826.0.1.3680043.32434,230,512,512,1.0,-129.132,-116.007,-616.2,0,0,0,0,0,1,1,0.6609195402298851
1.2.826.0.1.3680043.32434,231,512,512,1.0,-129.132,-116.007,-617.0,0,0,0,0,0,1,1,0.6637931034482759
1.2.826.0.1.3680043.32434,232,512,512,1.0,-129.132,-116.007,-617.8,0,0,0,0,0,1,1,0.6666666666666666
1.2.826.0.1.3680043.32434,233,512,512,1.0,-129.132,-116.007,-618.6,0,0,0,0,0,1,1,0.6695402298850575
1.2.826.0.1.3680043.32434,234,512,512,1.0,-129.132,-116.007,-619.4,0,0,0,0,0,0,1,0.6724137931034483
1.2.826.0.1.3680043.32434,235,512,512,1.0,-129.132,-116.007,-620.2,0,0,0,0,0,0,1,0.6752873563218391
1.2.826.0.1.3680043.32434,236,512,512,1.0,-129.132,-116.007,-621.0,0,0,0,0,0,0,1,0.6781609195402298
1.2.826.0.1.3680043.32434,237,512,512,1.0,-129.132,-116.007,-621.8,0,0,0,0,0,0,1,0.6810344827586207
1.2.826.0.1.3680043.32434,238,512,512,1.0,-129.132,-116.007,-622.6,0,0,0,0,0,0,1,0.6839080459770115
1.2.826.0.1.3680043.32434,239,512,512,1.0,-129.132,-116.007,-623.4,0,0,0,0,0,0,1,0.6867816091954023
1.2.826.0.1.3680043.32434,240,512,512,1.0,-129.132,-116.007,-624.2,0,0,0,0,0,0,1,0.6896551724137931
1.2.826.0.1.3680043.32434,241,512,512,1.0,-129.132,-116.007,-625.0,0,0,0,0,0,0,1,0.6925287356321839
1.2.826.0.1.3680043.32434,242,512,512,1.0,-129.132,-116.007,-625.8,0,0,0,0,0,0,1,0.6954022988505747
1.2.826.0.1.3680043.32434,243,512,512,1.0,-129.132,-116.007,-626.6,0,0,0,0,0,0,1,0.6982758620689655
1.2.826.0.1.3680043.32434,244,512,512,1.0,-129.132,-116.007,-627.4,0,0,0,0,0,0,1,0.7011494252873564
1.2.826.0.1.3680043.32434,245,512,512,1.0,-129.132,-116.007,-628.2,0,0,0,0,0,0,1,0.7040229885057471
1.2.826.0.1.3680043.32434,246,512,512,1.0,-129.132,-116.007,-629.0,0,0,0,0,0,0,1,0.7068965517241379
1.2.826.0.1.3680043.32434,247,512,512,1.0,-129.132,-116.007,-629.8,0,0,0,0,0,0,1,0.7097701149425287
1.2.826.0.1.3680043.32434,248,512,512,1.0,-129.132,-116.007,-630.6,0,0,0,0,0,0,1,0.7126436781609196
1.2.826.0.1.3680043.32434,249,512,512,1.0,-129.132,-116.007,-631.4,0,0,0,0,0,0,1,0.7155172413793104
1.2.826.0.1.3680043.32434,250,512,512,1.0,-129.132,-116.007,-632.2,0,0,0,0,0,0,1,0.7183908045977011
1.2.826.0.1.3680043.32434,251,512,512,1.0,-129.132,-116.007,-633.0,0,0,0,0,0,0,1,0.7212643678160919
1.2.826.0.1.3680043.32434,252,512,512,1.0,-129.132,-116.007,-633.8,0,0,0,0,0,0,1,0.7241379310344828
1.2.826.0.1.3680043.32434,253,512,512,1.0,-129.132,-116.007,-634.6,0,0,0,0,0,0,1,0.7270114942528736
1.2.826.0.1.3680043.32434,254,512,512,1.0,-129.132,-116.007,-635.4,0,0,0,0,0,0,1,0.7298850574712644
1.2.826.0.1.3680043.32434,255,512,512,1.0,-129.132,-116.007,-636.2,0,0,0,0,0,0,1,0.7327586206896551
1.2.826.0.1.3680043.32434,256,512,512,1.0,-129.132,-116.007,-637.0,0,0,0,0,0,0,1,0.735632183908046
1.2.826.0.1.3680043.32434,257,512,512,1.0,-129.132,-116.007,-637.8,0,0,0,0,0,0,1,0.7385057471264368
1.2.826.0.1.3680043.32434,258,512,512,1.0,-129.132,-116.007,-638.6,0,0,0,0,0,0,1,0.7413793103448276
1.2.826.0.1.3680043.32434,259,512,512,1.0,-129.132,-116.007,-639.4,0,0,0,0,0,0,1,0.7442528735632183
1.2.826.0.1.3680043.32434,260,512,512,1.0,-129.132,-116.007,-640.2,0,0,0,0,0,0,1,0.7471264367816092
1.2.826.0.1.3680043.32434,261,512,512,1.0,-129.132,-116.007,-641.0,0,0,0,0,0,0,0,0.75
1.2.826.0.1.3680043.32434,262,512,512,1.0,-129.132,-116.007,-641.8,0,0,0,0,0,0,0,0.7528735632183908
1.2.826.0.1.3680043.32434,263,512,512,1.0,-129.132,-116.007,-642.6,0,0,0,0,0,0,0,0.7557471264367817
1.2.826.0.1.3680043.32434,264,512,512,1.0,-129.132,-116.007,-643.4,0,0,0,0,0,0,0,0.7586206896551724
1.2.826.0.1.3680043.32434,265,512,512,1.0,-129.132,-116.007,-644.2,0,0,0,0,0,0,0,0.7614942528735632
1.2.826.0.1.3680043.32434,266,512,512,1.0,-129.132,-116.007,-645.0,0,0,0,0,0,0,0,0.764367816091954
1.2.826.0.1.3680043.32434,267,512,512,1.0,-129.132,-116.007,-645.8,0,0,0,0,0,0,0,0.7672413793103449
1.2.826.0.1.3680043.32434,268,512,512,1.0,-129.132,-116.007,-646.6,0,0,0,0,0,0,0,0.7701149425287356
1.2.826.0.1.3680043.32434,269,512,512,1.0,-129.132,-116.007,-647.4,0,0,0,0,0,0,0,0.7729885057471264
1.2.826.0.1.3680043.32434,270,512,512,1.0,-129.132,-116.007,-648.2,0,0,0,0,0,0,0,0.7758620689655172
1.2.826.0.1.3680043.32434,271,512,512,1.0,-129.132,-116.007,-649.0,0,0,0,0,0,0,0,0.7787356321839081
1.2.826.0.1.3680043.32434,272,512,512,1.0,-129.132,-116.007,-649.8,0,0,0,0,0,0,0,0.7816091954022989
1.2.826.0.1.3680043.32434,273,512,512,1.0,-129.132,-116.007,-650.6,0,0,0,0,0,0,0,0.7844827586206896
1.2.826.0.1.3680043.32434,274,512,512,1.0,-129.132,-116.007,-651.4,0,0,0,0,0,0,0,0.7873563218390804
1.2.826.0.1.3680043.32434,275,512,512,1.0,-129.132,-116.007,-652.2,0,0,0,0,0,0,0,0.7902298850574713
1.2.826.0.1.3680043.32434,276,512,512,1.0,-129.132,-116.007,-653.0,0,0,0,0,0,0,0,0.7931034482758621
1.2.826.0.1.3680043.32434,277,512,512,1.0,-129.132,-116.007,-653.8,0,0,0,0,0,0,0,0.7959770114942529
1.2.826.0.1.3680043.32434,278,512,512,1.0,-129.132,-116.007,-654.6,0,0,0,0,0,0,0,0.7988505747126436
1.2.826.0.1.3680043.32434,279,512,512,1.0,-129.132,-116.007,-655.4,0,0,0,0,0,0,0,0.8017241379310345
1.2.826.0.1.3680043.32434,280,512,512,1.0,-129.132,-116.007,-656.2,0,0,0,0,0,0,0,0.8045977011494253
1.2.826.0.1.3680043.32434,281,512,512,1.0,-129.132,-116.007,-657.0,0,0,0,0,0,0,0,0.8074712643678161
1.2.826.0.1.3680043.32434,282,512,512,1.0,-129.132,-116.007,-657.8,0,0,0,0,0,0,0,0.8103448275862069
1.2.826.0.1.3680043.32434,283,512,512,1.0,-129.132,-116.007,-658.6,0,0,0,0,0,0,0,0.8132183908045977
1.2.826.0.1.3680043.32434,284,512,512,1.0,-129.132,-116.007,-659.4,0,0,0,0,0,0,0,0.8160919540229885
1.2.826.0.1.3680043.32434,285,512,512,1.0,-129.132,-116.007,-660.2,0,0,0,0,0,0,0,0.8189655172413793
1.2.826.0.1.3680043.32434,286,512,512,1.0,-129.132,-116.007,-661.0,0,0,0,0,0,0,0,0.8218390804597702
1.2.826.0.1.3680043.32434,287,512,512,1.0,-129.132,-116.007,-661.8,0,0,0,0,0,0,0,0.8247126436781609
1.2.826.0.1.3680043.32434,288,512,512,1.0,-129.132,-116.007,-662.6,0,0,0,0,0,0,0,0.8275862068965517
1.2.826.0.1.3680043.32434,289,512,512,1.0,-129.132,-116.007,-663.4,0,0,0,0,0,0,0,0.8304597701149425
1.2.826.0.1.3680043.32434,290,512,512,1.0,-129.132,-116.007,-664.2,0,0,0,0,0,0,0,0.8333333333333334
1.2.826.0.1.3680043.32434,291,512,512,1.0,-129.132,-116.007,-665.0,0,0,0,0,0,0,0,0.8362068965517241
1.2.826.0.1.3680043.32434,292,512,512,1.0,-129.132,-116.007,-665.8,0,0,0,0,0,0,0,0.8390804597701149
1.2.826.0.1.3680043.32434,293,512,512,1.0,-129.132,-116.007,-666.6,0,0,0,0,0,0,0,0.8419540229885057
1.2.826.0.1.3680043.32434,294,512,512,1.0,-129.132,-116.007,-667.4,0,0,0,0,0,0,0,0.8448275862068966
1.2.826.0.1.3680043.32434,295,512,512,1.0,-129.132,-116.007,-668.2,0,0,0,0,0,0,0,0.8477011494252874
1.2.826.0.1.3680043.32434,296,512,512,1.0,-129.132,-116.007,-669.0,0,0,0,0,0,0,0,0.8505747126436781
1.2.826.0.1.3680043.32434,297,512,512,1.0,-129.132,-116.007,-669.8,0,0,0,0,0,0,0,0.853448275862069
1.2.826.0.1.3680043.32434,298,512,512,1.0,-129.132,-116.007,-670.6,0,0,0,0,0,0,0,0.8563218390804598
1.2.826.0.1.3680043.32434,299,512,512,1.0,-129.132,-116.007,-671.4,0,0,0,0,0,0,0,0.8591954022988506
1.2.826.0.1.3680043.32434,300,512,512,1.0,-129.132,-116.007,-672.2,0,0,0,0,0,0,0,0.8620689655172413
1.2.826.0.1.3680043.32434,301,512,512,1.0,-129.132,-116.007,-673.0,0,0,0,0,0,0,0,0.8649425287356322
1.2.826.0.1.3680043.32434,302,512,512,1.0,-129.132,-116.007,-673.8,0,0,0,0,0,0,0,0.867816091954023
1.2.826.0.1.3680043.32434,303,512,512,1.0,-129.132,-116.007,-674.6,0,0,0,0,0,0,0,0.8706896551724138
1.2.826.0.1.3680043.32434,304,512,512,1.0,-129.132,-116.007,-675.4,0,0,0,0,0,0,0,0.8735632183908046
1.2.826.0.1.3680043.32434,305,512,512,1.0,-129.132,-116.007,-676.2,0,0,0,0,0,0,0,0.8764367816091954
1.2.826.0.1.3680043.32434,306,512,512,1.0,-129.132,-116.007,-677.0,0,0,0,0,0,0,0,0.8793103448275862
1.2.826.0.1.3680043.32434,307,512,512,1.0,-129.132,-116.007,-677.8,0,0,0,0,0,0,0,0.882183908045977
1.2.826.0.1.3680043.32434,308,512,512,1.0,-129.132,-116.007,-678.6,0,0,0,0,0,0,0,0.8850574712643678
1.2.826.0.1.3680043.32434,309,512,512,1.0,-129.132,-116.007,-679.4,0,0,0,0,0,0,0,0.8879310344827587
1.2.826.0.1.3680043.32434,310,512,512,1.0,-129.132,-116.007,-680.2,0,0,0,0,0,0,0,0.8908045977011494
1.2.826.0.1.3680043.32434,311,512,512,1.0,-129.132,-116.007,-681.0,0,0,0,0,0,0,0,0.8936781609195402
1.2.826.0.1.3680043.32434,312,512,512,1.0,-129.132,-116.007,-681.8,0,0,0,0,0,0,0,0.896551724137931
1.2.826.0.1.3680043.32434,313,512,512,1.0,-129.132,-116.007,-682.6,0,0,0,0,0,0,0,0.8994252873563219
1.2.826.0.1.3680043.32434,314,512,512,1.0,-129.132,-116.007,-683.4,0,0,0,0,0,0,0,0.9022988505747126
1.2.826.0.1.3680043.32434,315,512,512,1.0,-129.132,-116.007,-684.2,0,0,0,0,0,0,0,0.9051724137931034
1.2.826.0.1.3680043.32434,316,512,512,1.0,-129.132,-116.007,-685.0,0,0,0,0,0,0,0,0.9080459770114943
1.2.826.0.1.3680043.32434,317,512,512,1.0,-129.132,-116.007,-685.8,0,0,0,0,0,0,0,0.9109195402298851
1.2.826.0.1.3680043.32434,318,512,512,1.0,-129.132,-116.007,-686.6,0,0,0,0,0,0,0,0.9137931034482759
1.2.826.0.1.3680043.32434,319,512,512,1.0,-129.132,-116.007,-687.4,0,0,0,0,0,0,0,0.9166666666666666
1.2.826.0.1.3680043.32434,320,512,512,1.0,-129.132,-116.007,-688.2,0,0,0,0,0,0,0,0.9195402298850575
1.2.826.0.1.3680043.32434,321,512,512,1.0,-129.132,-116.007,-689.0,0,0,0,0,0,0,0,0.9224137931034483
1.2.826.0.1.3680043.32434,322,512,512,1.0,-129.132,-116.007,-689.8,0,0,0,0,0,0,0,0.9252873563218391
1.2.826.0.1.3680043.32434,323,512,512,1.0,-129.132,-116.007,-690.6,0,0,0,0,0,0,0,0.9281609195402298
1.2.826.0.1.3680043.32434,324,512,512,1.0,-129.132,-116.007,-691.4,0,0,0,0,0,0,0,0.9310344827586207
1.2.826.0.1.3680043.32434,325,512,512,1.0,-129.132,-116.007,-692.2,0,0,0,0,0,0,0,0.9339080459770115
1.2.826.0.1.3680043.32434,326,512,512,1.0,-129.132,-116.007,-693.0,0,0,0,0,0,0,0,0.9367816091954023
1.2.826.0.1.3680043.32434,327,512,512,1.0,-129.132,-116.007,-693.8,0,0,0,0,0,0,0,0.9396551724137931
1.2.826.0.1.3680043.32434,328,512,512,1.0,-129.132,-116.007,-694.6,0,0,0,0,0,0,0,0.9425287356321839
1.2.826.0.1.3680043.32434,329,512,512,1.0,-129.132,-116.007,-695.4,0,0,0,0,0,0,0,0.9454022988505747
1.2.826.0.1.3680043.32434,330,512,512,1.0,-129.132,-116.007,-696.2,0,0,0,0,0,0,0,0.9482758620689655
1.2.826.0.1.3680043.32434,331,512,512,1.0,-129.132,-116.007,-697.0,0,0,0,0,0,0,0,0.9511494252873564
1.2.826.0.1.3680043.32434,332,512,512,1.0,-129.132,-116.007,-697.8,0,0,0,0,0,0,0,0.9540229885057471
1.2.826.0.1.3680043.32434,333,512,512,1.0,-129.132,-116.007,-698.6,0,0,0,0,0,0,0,0.9568965517241379
1.2.826.0.1.3680043.32434,334,512,512,1.0,-129.132,-116.007,-699.4,0,0,0,0,0,0,0,0.9597701149425287
1.2.826.0.1.3680043.32434,335,512,512,1.0,-129.132,-116.007,-700.2,0,0,0,0,0,0,0,0.9626436781609196
1.2.826.0.1.3680043.32434,336,512,512,1.0,-129.132,-116.007,-701.0,0,0,0,0,0,0,0,0.9655172413793104
1.2.826.0.1.3680043.32434,337,512,512,1.0,-129.132,-116.007,-701.8,0,0,0,0,0,0,0,0.9683908045977011
1.2.826.0.1.3680043.32434,338,512,512,1.0,-129.132,-116.007,-702.6,0,0,0,0,0,0,0,0.9712643678160919
1.2.826.0.1.3680043.32434,339,512,512,1.0,-129.132,-116.007,-703.4,0,0,0,0,0,0,0,0.9741379310344828
1.2.826.0.1.3680043.32434,340,512,512,1.0,-129.132,-116.007,-704.2,0,0,0,0,0,0,0,0.9770114942528736
1.2.826.0.1.3680043.32434,341,512,512,1.0,-129.132,-116.007,-705.0,0,0,0,0,0,0,0,0.9798850574712644
1.2.826.0.1.3680043.32434,342,512,512,1.0,-129.132,-116.007,-705.8,0,0,0,0,0,0,0,0.9827586206896551
1.2.826.0.1.3680043.32434,343,512,512,1.0,-129.132,-116.007,-706.6,0,0,0,0,0,0,0,0.985632183908046
1.2.826.0.1.3680043.32434,344,512,512,1.0,-129.132,-116.007,-707.4,0,0,0,0,0,0,0,0.9885057471264368
1.2.826.0.1.3680043.32434,345,512,512,1.0,-129.132,-116.007,-708.2,0,0,0,0,0,0,0,0.9913793103448276
1.2.826.0.1.3680043.32434,346,512,512,1.0,-129.132,-116.007,-709.0,0,0,0,0,0,0,0,0.9942528735632183
1.2.826.0.1.3680043.32434,347,512,512,1.0,-129.132,-116.007,-709.8,0,0,0,0,0,0,0,0.9971264367816092
1.2.826.0.1.3680043.32434,348,512,512,1.0,-129.132,-116.007,-710.6,0,0,0,0,0,0,0,1.0
1.2.826.0.1.3680043.32436,1,512,512,0.625,-77.8,-54.0,31.0,0,0,0,0,0,0,0,0.0036900369003690036
1.2.826.0.1.3680043.32436,2,512,512,0.625,-77.8,-54.0,30.375,0,0,0,0,0,0,0,0.007380073800738007
1.2.826.0.1.3680043.32436,3,512,512,0.625,-77.8,-54.0,29.75,0,0,0,0,0,0,0,0.01107011070110701
1.2.826.0.1.3680043.32436,4,512,512,0.625,-77.8,-54.0,29.125,0,0,0,0,0,0,0,0.014760147601476014
1.2.826.0.1.3680043.32436,5,512,512,0.625,-77.8,-54.0,28.5,0,0,0,0,0,0,0,0.01845018450184502
1.2.826.0.1.3680043.32436,6,512,512,0.625,-77.8,-54.0,27.875,0,0,0,0,0,0,0,0.02214022140221402
1.2.826.0.1.3680043.32436,7,512,512,0.625,-77.8,-54.0,27.25,0,0,0,0,0,0,0,0.025830258302583026
1.2.826.0.1.3680043.32436,8,512,512,0.625,-77.8,-54.0,26.625,0,0,0,0,0,0,0,0.02952029520295203
1.2.826.0.1.3680043.32436,9,512,512,0.625,-77.8,-54.0,26.0,0,0,0,0,0,0,0,0.033210332103321034
1.2.826.0.1.3680043.32436,10,512,512,0.625,-77.8,-54.0,25.375,0,0,0,0,0,0,0,0.03690036900369004
1.2.826.0.1.3680043.32436,11,512,512,0.625,-77.8,-54.0,24.75,0,0,0,0,0,0,0,0.04059040590405904
1.2.826.0.1.3680043.32436,12,512,512,0.625,-77.8,-54.0,24.125,0,0,0,0,0,0,0,0.04428044280442804
1.2.826.0.1.3680043.32436,13,512,512,0.625,-77.8,-54.0,23.5,0,0,0,0,0,0,0,0.04797047970479705
1.2.826.0.1.3680043.32436,14,512,512,0.625,-77.8,-54.0,22.875,0,0,0,0,0,0,0,0.05166051660516605
1.2.826.0.1.3680043.32436,15,512,512,0.625,-77.8,-54.0,22.25,0,0,0,0,0,0,0,0.055350553505535055
1.2.826.0.1.3680043.32436,16,512,512,0.625,-77.8,-54.0,21.625,0,0,0,0,0,0,0,0.05904059040590406
1.2.826.0.1.3680043.32436,17,512,512,0.625,-77.8,-54.0,21.0,0,0,0,0,0,0,0,0.06273062730627306
1.2.826.0.1.3680043.32436,18,512,512,0.625,-77.8,-54.0,20.375,0,0,0,0,0,0,0,0.06642066420664207
1.2.826.0.1.3680043.32436,19,512,512,0.625,-77.8,-54.0,19.75,0,0,0,0,0,0,0,0.07011070110701106
1.2.826.0.1.3680043.32436,20,512,512,0.625,-77.8,-54.0,19.125,0,0,0,0,0,0,0,0.07380073800738007
1.2.826.0.1.3680043.32436,21,512,512,0.625,-77.8,-54.0,18.5,0,0,0,0,0,0,0,0.07749077490774908
1.2.826.0.1.3680043.32436,22,512,512,0.625,-77.8,-54.0,17.875,0,0,0,0,0,0,0,0.08118081180811808
1.2.826.0.1.3680043.32436,23,512,512,0.625,-77.8,-54.0,17.25,0,0,0,0,0,0,0,0.08487084870848709
1.2.826.0.1.3680043.32436,24,512,512,0.625,-77.8,-54.0,16.625,1,0,0,0,0,0,0,0.08856088560885608
1.2.826.0.1.3680043.32436,25,512,512,0.625,-77.8,-54.0,16.0,1,0,0,0,0,0,0,0.09225092250922509
1.2.826.0.1.3680043.32436,26,512,512,0.625,-77.8,-54.0,15.375,1,0,0,0,0,0,0,0.0959409594095941
1.2.826.0.1.3680043.32436,27,512,512,0.625,-77.8,-54.0,14.75,1,0,0,0,0,0,0,0.0996309963099631
1.2.826.0.1.3680043.32436,28,512,512,0.625,-77.8,-54.0,14.125,1,0,0,0,0,0,0,0.1033210332103321
1.2.826.0.1.3680043.32436,29,512,512,0.625,-77.8,-54.0,13.5,1,0,0,0,0,0,0,0.1070110701107011
1.2.826.0.1.3680043.32436,30,512,512,0.625,-77.8,-54.0,12.875,1,1,0,0,0,0,0,0.11070110701107011
1.2.826.0.1.3680043.32436,31,512,512,0.625,-77.8,-54.0,12.25,1,1,0,0,0,0,0,0.11439114391143912
1.2.826.0.1.3680043.32436,32,512,512,0.625,-77.8,-54.0,11.625,1,1,0,0,0,0,0,0.11808118081180811
1.2.826.0.1.3680043.32436,33,512,512,0.625,-77.8,-54.0,11.0,1,1,0,0,0,0,0,0.12177121771217712
1.2.826.0.1.3680043.32436,34,512,512,0.625,-77.8,-54.0,10.375,1,1,0,0,0,0,0,0.12546125461254612
1.2.826.0.1.3680043.32436,35,512,512,0.625,-77.8,-54.0,9.75,1,1,0,0,0,0,0,0.12915129151291513
1.2.826.0.1.3680043.32436,36,512,512,0.625,-77.8,-54.0,9.125,1,1,0,0,0,0,0,0.13284132841328414
1.2.826.0.1.3680043.32436,37,512,512,0.625,-77.8,-54.0,8.5,1,1,0,0,0,0,0,0.13653136531365315
1.2.826.0.1.3680043.32436,38,512,512,0.625,-77.8,-54.0,7.875,1,1,0,0,0,0,0,0.14022140221402213
1.2.826.0.1.3680043.32436,39,512,512,0.625,-77.8,-54.0,7.25,1,1,0,0,0,0,0,0.14391143911439114
1.2.826.0.1.3680043.32436,40,512,512,0.625,-77.8,-54.0,6.625,1,1,0,0,0,0,0,0.14760147601476015
1.2.826.0.1.3680043.32436,41,512,512,0.625,-77.8,-54.0,6.0,1,1,0,0,0,0,0,0.15129151291512916
1.2.826.0.1.3680043.32436,42,512,512,0.625,-77.8,-54.0,5.375,1,1,0,0,0,0,0,0.15498154981549817
1.2.826.0.1.3680043.32436,43,512,512,0.625,-77.8,-54.0,4.75,1,1,0,0,0,0,0,0.15867158671586715
1.2.826.0.1.3680043.32436,44,512,512,0.625,-77.8,-54.0,4.125,1,1,0,0,0,0,0,0.16236162361623616
1.2.826.0.1.3680043.32436,45,512,512,0.625,-77.8,-54.0,3.5,1,1,0,0,0,0,0,0.16605166051660517
1.2.826.0.1.3680043.32436,46,512,512,0.625,-77.8,-54.0,2.875,1,1,0,0,0,0,0,0.16974169741697417
1.2.826.0.1.3680043.32436,47,512,512,0.625,-77.8,-54.0,2.25,1,1,0,0,0,0,0,0.17343173431734318
1.2.826.0.1.3680043.32436,48,512,512,0.625,-77.8,-54.0,1.625,1,1,0,0,0,0,0,0.17712177121771217
1.2.826.0.1.3680043.32436,49,512,512,0.625,-77.8,-54.0,1.0,1,1,0,0,0,0,0,0.18081180811808117
1.2.826.0.1.3680043.32436,50,512,512,0.625,-77.8,-54.0,0.375,1,1,0,0,0,0,0,0.18450184501845018
1.2.826.0.1.3680043.32436,51,512,512,0.625,-77.8,-54.0,-0.25,1,1,0,0,0,0,0,0.1881918819188192
1.2.826.0.1.3680043.32436,52,512,512,0.625,-77.8,-54.0,-0.875,1,1,0,0,0,0,0,0.1918819188191882
1.2.826.0.1.3680043.32436,53,512,512,0.625,-77.8,-54.0,-1.5,1,1,0,0,0,0,0,0.19557195571955718
1.2.826.0.1.3680043.32436,54,512,512,0.625,-77.8,-54.0,-2.125,1,1,0,0,0,0,0,0.1992619926199262
1.2.826.0.1.3680043.32436,55,512,512,0.625,-77.8,-54.0,-2.75,1,1,0,0,0,0,0,0.2029520295202952
1.2.826.0.1.3680043.32436,56,512,512,0.625,-77.8,-54.0,-3.375,1,1,0,0,0,0,0,0.2066420664206642
1.2.826.0.1.3680043.32436,57,512,512,0.625,-77.8,-54.0,-4.0,1,1,0,0,0,0,0,0.21033210332103322
1.2.826.0.1.3680043.32436,58,512,512,0.625,-77.8,-54.0,-4.625,1,1,0,0,0,0,0,0.2140221402214022
1.2.826.0.1.3680043.32436,59,512,512,0.625,-77.8,-54.0,-5.25,1,1,0,0,0,0,0,0.2177121771217712
1.2.826.0.1.3680043.32436,60,512,512,0.625,-77.8,-54.0,-5.875,1,1,0,0,0,0,0,0.22140221402214022
1.2.826.0.1.3680043.32436,61,512,512,0.625,-77.8,-54.0,-6.5,1,1,0,0,0,0,0,0.22509225092250923
1.2.826.0.1.3680043.32436,62,512,512,0.625,-77.8,-54.0,-7.125,1,1,0,0,0,0,0,0.22878228782287824
1.2.826.0.1.3680043.32436,63,512,512,0.625,-77.8,-54.0,-7.75,1,1,0,0,0,0,0,0.23247232472324722
1.2.826.0.1.3680043.32436,64,512,512,0.625,-77.8,-54.0,-8.375,1,1,0,0,0,0,0,0.23616236162361623
1.2.826.0.1.3680043.32436,65,512,512,0.625,-77.8,-54.0,-9.0,1,1,0,0,0,0,0,0.23985239852398524
1.2.826.0.1.3680043.32436,66,512,512,0.625,-77.8,-54.0,-9.625,1,1,0,0,0,0,0,0.24354243542435425
1.2.826.0.1.3680043.32436,67,512,512,0.625,-77.8,-54.0,-10.25,1,1,0,0,0,0,0,0.24723247232472326
1.2.826.0.1.3680043.32436,68,512,512,0.625,-77.8,-54.0,-10.875,0,1,0,0,0,0,0,0.25092250922509224
1.2.826.0.1.3680043.32436,69,512,512,0.625,-77.8,-54.0,-11.5,0,1,0,0,0,0,0,0.25461254612546125
1.2.826.0.1.3680043.32436,70,512,512,0.625,-77.8,-54.0,-12.125,0,1,0,0,0,0,0,0.25830258302583026
1.2.826.0.1.3680043.32436,71,512,512,0.625,-77.8,-54.0,-12.75,0,1,0,0,0,0,0,0.26199261992619927
1.2.826.0.1.3680043.32436,72,512,512,0.625,-77.8,-54.0,-13.375,0,1,0,0,0,0,0,0.2656826568265683
1.2.826.0.1.3680043.32436,73,512,512,0.625,-77.8,-54.0,-14.0,0,1,0,0,0,0,0,0.2693726937269373
1.2.826.0.1.3680043.32436,74,512,512,0.625,-77.8,-54.0,-14.625,0,1,1,0,0,0,0,0.2730627306273063
1.2.826.0.1.3680043.32436,75,512,512,0.625,-77.8,-54.0,-15.25,0,1,1,0,0,0,0,0.2767527675276753
1.2.826.0.1.3680043.32436,76,512,512,0.625,-77.8,-54.0,-15.875,0,1,1,0,0,0,0,0.28044280442804426
1.2.826.0.1.3680043.32436,77,512,512,0.625,-77.8,-54.0,-16.5,0,1,1,0,0,0,0,0.28413284132841327
